text,Y
if you love having your coffee your way you need one of these machines bought my first one spidem about or years ago after visiting a relative and recently bought my second one for the motorhome yeah i really like my coffee my way dependable and easy to clean ,1
i love macaroni cheese i just love it it is just so bad for you this is a great product and has grams of fiber per serving still not the best thing in the world for you but certainly better than the other kind taste is like regular macaroni cheese to me i will be buying this from now on ,1
these treats are worth every penny they are low in fat plus come in a size that is great for my larger dog but also easy to break up into smaller pieces for my smaller dog you get a full package unlike many other treats that barely fill the bag up ,1
this is quickly becoming our favorite green tea almost as soon as i have enjoyed drinking a large mug i make another unlike other decaf greens we have tried my wife does not ask for peppermint leaves or hibiscus blossoms or other natural flavorings in hers to offset unpleasantness i have been searching for years for an unflavored decaf green with a good leaf and mouth feel this is it it is organic and non chemically processed to boot according to the tea company is site our organic decaffeinated teas utilize a carbon dioxide rinse process to remove the caffeine a process we feel leaves more of the tea flavor and leaf structure intact this process is also usda approved for certified organic tea caffeine free these teas maintain much of the body and character of their caffeinated counterparts and can be enjoyed all day i certainly agree and gratefully tip my cup to davidson is for making this healthy tea as well as other loose decaf and regular teas available to all i also appreciate amazon is subscribe save program which is convenient economical and user friendly this is a tea i will be reordering ahead of schedule ,1
the coffee is good and it stays fresh great price i kept it in the original bag with a clip it has a one way valve on the bag to push air out no different than keeping ground coffee before the days of the keurig ,1
i discovered the kavli thin crackers in paris at marks spencer in and kavli has been since my bread and i was happy when we moved to the us in to find them also here i can say that kavli has been an important part of helping me to keep my weight,1
my husband and i love these compleat dinners i chose the turkey version because it is relatively low in fat and calories i love the second prep time although i usually add another seconds to make sure it is really hot it you are in a real hurry and want a tasty meal in seconds these dinners are your choice we have also tried several of the other flavors some of which measure up and some of which do not but they are all at least acceptable and you can not beat the convenience especially the fact that they are shelf stable and do not need refrigeration or freezing ,1
arrived as promised no damage to the box or contents delicious cranola bars at a great price being offered at our office for a great fundraiser ,1
i use it as a dipping sauce on just about every thing steak chicken pork tastes great not to sweet not to spicy lots of flavor ,1
i first used smart sugar about three or four years ago i bought it at raley is which unfortunately has stopped carrying it this is the only low calorie sweetener that i can bear to use it does not have a funny aftertaste that i usually sense in low calorie alternatives one of my favorite things is that there is no aspartame that stuff makes me physically ill i have actually lost some weight using smart sugar instead of regular sugar i hope it becomes available everywhere soon i have only been able to get it from amazon com for quite a while and as of this post they do not have it i hope they have not stopped stocking it as well ,1
fantastic dog food made in usa full of great holistic ingredients my great danes look fantastic and never miss a bite they love the food ,1
sweet baby ray is has got some of the best bottled bbq sauces around we have tried every flavor they make and can not really pick a favorite i recommend trying this at your next bbq or for pulled pork however i would not buy it from amazon at this price you can pick it up for dollars less and no shipping at kroger king soopers city market they just recently had their for sale and sbr is was one of the products for sale we stocked up ,1
i was a little worried about buying a bonsai tree sight unseen especially since it was to be a christmas gift for a very good friend needless worry the bonsai tree was perfect its branches were a deep green it was planted in a black ceramic bonsai dish and included a rock it had been packaged very well so that the soil was still damp and no branches injured during transport the company included a sheet of very helpful instructions and a free bottle of liquid fertilizer it is always nice to do business with a company that cares about its products and this company certainly does ,1
this is a really good tea i am drinking it during my pregnancy to tone the uterus very good taste ,1
you have adopted the word balance on your product this word is generally used for a true balance of decaf and regular coffee this misleads people purposely to think that they are using a coffee that is a mix of both i have always mixed the two and was happy to see that you have a balance and believed that it truly was such that was quite a disappointment ,0
we have been hooked on this chili for a few years now and it recently became unavailable at our local grocery store so we are frantically looking for another place that might have it we typically add a half pound of cooked hamburger and then throw it in a bowl top it with some sour cream and cheese and use corn chips usually fritos to dip in the soup sooooo goood ,1
i have used sweeteners for as many years as i can remember being in a family with diabetes i can well remember my aunt stockpiling sweeteners that were available then because she knew she needed to always have it available guess it stuck with me now i have to say that taste is most important to me so i was prepared to be unsatisfied if it did not taste good actually the taste was somewhat surprising it was very mild so much so that i did not think of its being sweet however i did like it in tea which is my normal morning drink now the only thing that would prevent my using this product because of its being natural is cost we do not yet know the cost but since the product comes individually packed in a special foiled container and since there is already a splenda product my ranking is based upon anticipating that this product will cost more than other sweetners as many natural and low calorie products do which is sad but true in the past for a regular cup of tea i would use half a package of sweetner so the mild flavor worked for me if somebody really likes lots of a sugar taste one package would probably not work for them i would recommend it with my noted concerns gabixlerreviews,1
the cheese tastes wonderful once you try this cheese you will think kraft tastes so artificial i love that i can let my daughter and son eat mac and cheese when they want it is healthy and nutritious i eat the leftovers when there are some ,1
i used a gift certificate to stock up on this jerky spice you can use this as a base and add other spices to it to make it your very own teriyaki soy and garlic are good too my family and friends are always asking me to make more jerky we love it ,1
you get bags in the case i remember this vintage is candy very well years ago i used to love to buy it and nibble at the tiny nuggets of gum the miner themed cloth bag was a cool leftover you could use as a prop with your toys or to carry some treasures around like rocks or your bottlecap collection i remember the flavor did not last long after you chewed it but long enough to get some great flavor glad they still make my son enjoys it now the seller hoemtown favorites at amazon that carries this sells some great retro food snacks and soda be sure to check it out ,1
really nice tea i like this one ,1
this is some seriously yummy salmon my daughter and i shared a can when it arrived can was packed full and delicious straight up ,1
akc treats made in china please do research on dog treats from china for your pets health do some research ,0
i really like the oil coconut oil has the good oils in it it is being touted by researchers as a good oil to off set alzheimers i use it on my skin as well ,1
this granola is super tasty and also healthy the ingredients are pure and simple there are no surprises when you read the label i have not tried the other flavors that love grown makes but this sweet cranberry pecan is to die for it is got a cinnamon and pecan taste and the dried cranberries give it a chewy texture when you get one in your bite it is not overly sweet just about the perfect amount of sweetness for my taste to the reviewer who gave this product star and said it was not clustered sounds like your bag got smashed that is probably the fault of whoever handled it either during storage packing or shipping and it is not the fault of the manufacturer this stuff is clustered crunchy and delicious the only problem is that it is addictive you might find yourself wishing you had ordered more good job love crunch i will be trying some of the other flavors next ,1
my order was messed up i ordered rye and got rye and other kind i wrote to seller explained problem and asked for overnight shippment so we could cook my grandma is favorite cereal for her big day with the family sharing all of grandma is favorite foods from her lifetime age the product did not arrive by the event planned however it was shipped and received the next day with the correct contents when i called to returned unordered items i was told to keep them and enjoy the seller really tried their best i believe to correct the order in time for my needs however it fell one day short overall grandma got to eat her rye cereal we did not get too except for a spoon full and i will give the seller a star because accidents do happen and i truly do not believe the error was intentional ,1
a couple of the k cups were open and had to be thrown out coffee was spilled over the remaining cups which i had to wash and dry ,0
for what it is worth the better than bouillon organic mushroom base has different ingredients as compared with the non organic version i found this item for about at our small local health food store in brunswick maine the ingredients are mushrooms salt cane sugar maltodextrin natural flavors dried onion soybean oil dried garlic and natural butter flavor i have not tried it yet but i will give you an update after i use it and amend the star rating as needed each jar has servings and makes quarts of broth a tsp serving has mg of sodium and just calories ,1
love wellness canned food i have done a lot of pet food research and i have come down to wellness canned grain free non core varieties only being the best it is grade a food that is actually made in the usa you would be surprised how hard this is to find e g weruva is made in thailand i only wish they did not use bpa in their cans my cats loved the turkey flavor for a very long time however as with all foods they got sick of it eventually so now i rotate between turkey salmon chicken herring and chicken and beef ,1
i really wanted to like this tea because it is full of antioxidants i was hoping for a fruity flavor but instead it tastes just like cough syrup i do not have good memories of cough syrup as a child so because the flavor reminds me so much of yucky cough medicine i can not drink it i tried to drink it anyways thinking that the benefits of a tea filled with anti oxidants outweigh the flavor but i just could not do it well that is just my cents if anyone else has tried this and agrees with me let me know ,0
so beware its instant coffee not real coffee i was expecting a dark roast sort of brew with a hint of vanilla my mistake for not reading others reviews that said it is not bad its is instant though so think those machines at the gas station that you pick your flavor from that is what it is i would but again but for different reasons not a morning pick me up its also loaded with sugar and fat so dieters beware ,1
my grocery store stopped carrying this it is a great soup easily heated in the microwave and very tasty and satisfying a big part of my successful weight loss program this past year too delighted to get it from amazon a little cheaper and in quantity ,1
while i am not usually one to put a lot of stock in differences in shampoos i have to give this one credit it cleans very well and actually smells pretty good it is not some crazy fruit smell of strawberries or the like but a nice mint while that is not terribly manly itself it is better than most it is a lighter feeling shampoo that does not seem to weigh hair down and rinses away well ,1
simply put i cannot eat any other graham crackers but these they are so good and organic which is a plus ,1
this mix is wonderful its one of the many items that pamela is makes that has the taste and texture i was used to before the non gluten diagnosis i have never felt as though i was missing anything since i found these products ,1
cella is chocolate covered cherries are my favorite treat especially for christ mas and i like them occasionally all year through thanks for asking,1
i received a package of bob is extra thick rolled oats not what i ordered and not what was pictured on the seller is page this one is made in a facility that processes wheat it has a little sticker attached covering the bar code that includes the words gluten free but am i to believe that i was not born yesterday back it goes ,0
as stated above im a huge alice in wonderland fan so i decided to give this a try im not really a tea person but this tea isnt very strong and surprised me with how nice it was i would def recommend this to anyone who is considering this item the only issue i had with this product was that the tea i like is on the bottom which makes it difficult because i had to take all the top ones off before i could get to it that and the lid for the clear package is not very sturdy it slides off ,1
my first box of stash decaf green tea arrived about mins ago and i am sitting here enjoying my very first cup this is a really good cup of decaf green tea i used water that had not quite starting boiling so as not to burn the tender tea steeped it for mins and added some ambrosia raw unfiltered honey i bought both products via amazon is subscribe and save so i saved an additional few dollars off their already low price any subscribe and save purchase comes with free shipping even if the total order is less than amazing savings and fantastic taste sorry if i seem like an advertisement but i am really excited tea is sooo expensive in the grocery store so i saved a bundle and i am drinking some of the best decaf green tea i have had in a while extremely smooth with no bitter after taste ,1
i love the bbq ones glad i ordered the variety pack but i think bbq won over all of them but they all are good,1
i have been accused of going over board on some things and my k cup obsession has been no different i have tried almost every bold k cup on the market really my kitchen is full of those little boxes many of them are very good and some like timothy is rainforest espresso are excellent still for day to day drinking i always go back to this blend i find it to be smooth and satisfying i use the second to smallest setting on my keurig oz and i usually enjoy three to four cups in the morning i never reuse a k cup but if it works for some people fine if i want more or a cup later in the day i switch to the decaf version also very good i miss my newman is own so much when i travel that i have started packing a keurig with me so i can enjoy this coffee on the road this one is perfect for me ,1
i have been drinking two leaves and a bud rooisbos tea nearly every day for the past six months it is refreshing with a mild flavor and no caffeine so i bring an iced quart to work and enjoy it all day long it mixes well with other herbal teas as well i often mix in a teaspoon or two of two leaves and a bud is alpine tea for variety and a hint of natural sweetness as an added benefit i find that the tea helps keep my rosacea and adult acne from flaring up when i drink it my skin is much clearer and i have less redness and when i do not drink it for a couple of days the redness returns i have even used a second steeping as a post wash rinse it feels good and seems to help ,1
love all of pamela is products even the non gf eaters love things made with pamela is easy to use tastes good highly recommend to someone looking for an easy gf alternative to the traditional bisquick or jiffy mixes,1
i am now enjoying my first cup of this tea the postal carrier delivered my box today the top scent flavor is blackberry yes it is tart but wild blackberries are rather tart here in texas your favorite sweetening agent sugar splenda whatever you like can fix that just as it does with the fresh berries granted i do not like a very sweet tea as many do in the south and southwest but i do not like my tea regular or herbal unsweetened either vanilla is the second scent flavor oh the scent and taste of home baked cookies though vanilla is the second scent flavor it does overtake the blackberry sometimes as a pleasant surprise the box listed hibiscus and other flavors in the tea as well they are not as dominant of course as the berry and vanilla i barely taste them however people with certain allergies might still need to take care this is a good tea to enjoy when taking a break in the afternoon when people often need a little something to go on until dinner but do not want caffeine i requested this through vine and i would definitely consider buying more ,1
this arrived with all packages containing drops that had melted into one large clump i have had the hershey is drops before and like them very much however unless packaging shipping is changed i do not recommend that anyone buy this thru amazon ,0
after testing all kinds of lavazza illy somatra starbucks yammenese and many other coffee beans i settled on using ethiopian coffee beans for both espresso and french press i use trader is joe organic ethiopian which is roasted to the dark side it is velvety and tasty i tried larry is beans because of medium roasting and the one year expiration date guess what i found it is even better than trader is joe less burn after taste and and very velvety it is also organic ethiopian and costs the same as trader is joe beans i subscribed to this coffee beans with amazon until later notice no more looking or testing coffee beans ,1
my daughter has become a picky eater the last few weeks on anything with vegetables so i was pleased when she loved this it is green and smooth stage food she is been eating it at room temperature but it can be stored in the fridge for later it does warn about the choking hazard of the cap but even so i find this packaging very convenient it squeezes like toothpaste and can be closed up just the same i have found this easier than getting food out of baby jars the package is portable in a baby bag at a year my daughter eats the whole package at one sitting but for a smaller child you will use less she seems to be trying to figure out this new source of baby food after being used to the jars just be careful your child does not squeeze the bag or you will probably have too much come out at once so for this mom i am happy to see something good for my child that she likes to eat ,1
i purchased a oz box of whitman is chocolates on sale for at a popular and well known national drug store chain although the use best before freshness date stamp was conveniently missing on the side of the box it did contain the words best before nonetheless the chocolates were very fresh and desirable in appearance the box is made of high quality cardboard covered with sturdy brightly colored yellow paper the interior contains sectional trays that house each chocolate in a dark chocolate paper cup this was an impulse purchase because i was being a bit nostalgic about the brightly colored yellow box with the signature whitman is sampler design these chocolates simply do not taste good there was not one piece of chocolate in the box that was pleasant to consume this is the time i have had this happen but childhood memories keep me coming back not anymore i am dissappointed that the chocolates are no longer of the same high quality they once were when i was a child the box notes that the chocolates contain nuts almonds pecans cashews peanuts and walnuts but the nuts were so crushed that they were unrecognizable both by sight and taste the chocolates contain a great deal of salt salt sodium bensoate sodium metabisufite and potassium sorbate truth in labeling they also contain a large number of artificial sugars and ingredients e g sorbital vanillin articial flavor preservatives fd c red sulfur dioxide gum arabic and mono and diglycerides etc do not waste your money buy a brand that contains less than ingredients i rate these chocolates for consumption flavor and taste i rate these chocolates for packaging appearance and appeal perhaps the manufacturers may want to consider spending less on packaging and more on the actual product ,0
i would occasionally treat myself by purchasing vanilla smoothies from my employer is cafeteria at a cost of per serving since this treat was a bit expensive i researched to determine if i could purchase a product that would produce the same reward i read the reviews of the other buyers of this product and made the investment it turned out to be just as good as the cafeteria and it is quite easy to make instead of paying per oz serving it only costs approximately if you want a smoothie that is different than vanilla just add fresh or frozen fruit if you are contemplating about whether you should purchase i would recommend to do so ,1
pamela is flour pancake mix is the best we have ever encountered we use it for everything we have never tasted such wonderful pancakes we think everyone should use it the price is excellent at amazon com as pamela is ultimate baking and pancake mix bags pack of,1
not as well as morton is or especially not as well as flavacol but it does work this is a fairly versatile salt that can be used for any number of things notjust popcorn or nuts i mean serious who buys nut salt right thats what makesthis somewhat of a disappointment from a revered company like diamond crystal causeimo their kosher salt and sugar products are the best in the business ,1
i have been fortunate to consistently drink this water since the release of it at the november retreat and since my life has changed dramatically as somebody who is well aware of the importance of water and drinks upwards to gallons a day when i am training this water puts the life back into my body and allows me to push it to new levels the graphics on it are exceptional and when i am drinking it out in public i always get asked what is trivedi water and i am never short of energy to explain it thanks mr trivedi for your hardwork and efforts in all that you do i truly believe in the power of his energy and if you are interested in this water then check out for more of mr trivedi ,1
i have tried quite a few k cup brands over the past few years and tully is coffee house collection really has the best dark roast blends out of them all when i first purchased this variety pack in it came with french roast italian roast kona blend and house blend now breakfast blend is substituted for kona blend and it is still good i really do not know what the other reviewers were thinking when they gave this product a one star rating due to the lack of kona blend get over yourselves and enjoy the breakfast blend now that amazon has changed the product image you can not blame amazon for false advertising so all your one star no kona reviews are now obsolete serves you right be happy with the inclusion of breakfast blend and learn to love it i certainly do ,1
coffee people kona blend island style has been my favorite prepackaged coffee for my keurig fog chaser may come in a close second i started on this one as the kona has not been available for awhile now the fog chaser is a medium bodied blend that does well any time of the day i like it iced also it is smooth with earth and cedar notes not sweet but not bitter a nice balance do not be fooled by the plastic bags with the air seals on them no coffee no matter if it is whole bean refrigerated or in fancy packaging will retain the same flavor profile it had in the first weeks after it is roasted coffee should be drunk in about days after it is roasted and for about another weeks the majority of flavor in coffee comes from it is aromatics and they are gone in a relatively short period of time when i have time i buy green coffee beans roast them in my air pop popcorn poppers wait days grind as needed and drink it all in the next weeks tmalst these will not go bad if you leave the bag open on a counter ,1
maybe it is just me but i didnt care for this lamb curry i have had butter curry chicken and briyani and they are all good this tastes kind of weird to me and i am a lamb person if anyone could share an alternative recipe i would greatly appreciate itupdate i just tried this again with additional ingredients and this time it tasted much better i used some italian herb and kosher salt to marinate the lamb for a night and then added some onion to the pot and let it cook for an hour it tasted awesome fyi i also used imported lamb from new zealand this time not sure if that played a part in the difference in taste would appreciate it if anyone can share his her recipe,1
this has a better taste and much less sodium than regular soy sauce i use it anywhere that i would normally use soy sauce plus it is also great for vegan gravy recipes too ,1
love this coffee and the price is right have it on autoship nice and rich smooth and just the perfect cup in the morning ,1
agree with other reviewers i ate about half a can not wanting to waste my money but it was pretty inedible rubbery relatively tasteless though there is a hint of grapefruit orange ugh please do not waste your money ,0
this item is a gyp and the seller produces false advertising i received this item today and its horrible i paid for this the tins of tea appear larger in the add this set will make about cups of tea for the packaging is not the same and it is not a gift set basically i got tiny tins of tea in a plain brown box and i did not get the tea strainer as promised i was supposed to get a nice flat style green box that looks like a gift box this thing looks like it was packaged by ups or fedex the free gift wrapping was a piece of red ribbon tied around a cardboard box how can i give this as a gift how can i call this a gift i could have gotten a set locally that was twice as nice for about more fool me once when i tried to contact the seller i got their answering machine eventhough it was during business hours and the mailbox was full so i could not leave a message do not do business with these people maybe they are fine throughout the rest of the year but when its christmas and when the going gets tough they get going right out the door close shop take the phone off the hook lock the doors etc ,0
i received this item very quickly cans were in perfect condition no dents like some of the other reviews very happy overall with the quality of this product,1
this brown gravy is delicious and perfect for vegetarians i cannot get it at my health food store anymore so it is nice to know i can order it on amazon ,1
i have always loved poppycock that wonderful concoction of popcorn drizzled in chocolate or caramel with clumps of peanuts or pecans or cashews i can eat a whole bag by myself unfortunately it is not light in calories or fat so imagine my surprise when i saw the snackwell fudge drizzled caramel popcorn on amazon a ounce bag has only calories that is a snack after my own heart i tried the chocolate drizzle thinking it would not be anywhere near as good as the poppycock but i was wrong one box contains individual bags the portions are just enough to satisfy your craving for something sweet but not too much that you feel guilty for overeating as i seem to have a problem with portion size it is nice to have individual bags that control the portion for me i felt like i had had a wonderful sugary snack without all the guilt the taste was wonderful i enjoyed every bite i am so glad i can now have chocolate covered caramel popcorn without the guilt the snackwell also comes in white fudge drizzle which i will also purchase this is a great snack if you are watching your weight and even if you are not i highly recommend this product to everyone ,1
they taste delicious but they could have used safer ingredients as a runner i feel like they slowed me down ,1
i mix three spoons of this in with my very picky borzoi is dry food every morning and evening and she actually eats the entire bowl hallelujah it is so hard to get my dog to eat i feed the dry version of this food and my other dog an akita loves it but my borzoi needs the wet to tempt her so i recommend this product to anyone who has a picky dog you do not need a ton of it just a few spoons and wa la your dog will eat ,1
i purchased this tea for my neighbor as a present she has been looking for sassafras tea for a long time i did not realize it was so hard to find she absolutely loves it made a great surprise christmas gift ,1
i buy mine for about this is a very easy quick lunch it is a little salty for me but i still like it ,1
while i much prefer the sleepytime green tea this was good as well i ended up giving the box to my sister instead because she likes it more but the tea had a nice flavor and was very relaxing ,1
these are not your normal cashew no salt dry white color and dried up texture perhaps if you want to cook with them they might be alright but most of mine were not even whole by the time they arrived ,0
what a treat this oatmeal is fantastic and also a healthy option for breakfast my entire family loves it keep in mind it takes time to prepare but do not all things good take a little extra tlc ,1
it is good tasty and healthy everyday i have a cup of water with honey and feel better and better ,1
i had wheatena as a kid and always liked it went searching for it recently and found it on amazon it is as i remembered and great to have back thanks paul hart,1
i buy by the case use for traveling have taken packages thru security carry on they always get dusted to check if they contain explosives then pass thru if bringing more than i put in checked luggage delicious each tin comes w a spork salt pepper and sauce packet so ready to eat you would not believe how good just plain veggies could taste better warm than cold but can be eaten cold too only downside cannot warm in the tin they come in i also eat them at home for a snack or a meal when i am lazy or just got back from a trip and am tired have nothing in frig yet ,1
i dont usually eat oatmeal cookies but these were very soft and delicious my kids even liked them and they are very picky,1
if you love milk chocolate and smooth creme then you would love this chocolate because it is just the right combination it is so smooth and delicious that you would want to spend more on these chocolates it is not to much chocolate because me myself i do not like to much chocolate and with that creme filling it just balances it out just right i really do recommend to everyone to try these out m,1
brookside dark chocolate covered pomegranates bagtwo of my favorite flavors rolled together in an easy to munch on form delectable delicious delovely ,1
this product was recommended to me by another celiac and i was not disappointed i did however add sliced onions and green peppers to make it more like the stroganoff i am used to very quick and easy ,1
my mini poodle loves these greenies his groomer also uses them and we just went to a vet who was also familiar with them all dogs seem to love these toothbrushes highly recommend them ,1
for those that follow my reviews you know i have many dogs so i just had to try out this product it was so funny the day i received it i was surrounded with furry friends incase you do not know dogs can smell just about anything and they knew something was in my hands that they were going to like the container reminds me of roll on deodorant i know that sounds gross but nevertheless it did it is made where the dogs lick the top of it to receive their treat okay now all i had to do was let the dogs lick it and believe me they were ready they piled around me and all took their turns it was so cute now did they come back for more you bet they did each seeing who could get their tongue on it first i could tell to them it was a tasty treat and for me it was a time to interact with my animals and show them love you can not just let them play piggly wiggly and lick it all in one day because they would believe me you have to allow only so many licks i liked this product and so did my dogs and plan to purchase it for them dog biscuits are of course a lot easier you just throw them and they catch but this is a special treat that allows you time with your animal nice product ,1
the product is delicious and was delivered in a timely manner at an excellent price ,1
i read a really bad review of this but i am trying all the gopicnic meals so i tried it anyway there were more bad items than good in this unfortunately the salmon was like a weird tasting overly fishy lumpy soup gross and i love salmon in many shapes and forms i could not finish it and gave the majority to my dog since that is the main value of the meal protein i found this gopicnic meal to be of no value to me anyway the crackers were excellent same ones as in a few other meals the edamame was okay but bland google the dangers of eating soybean for women made me wary of eating this and the dry fruit mix was rancid i double checked the expiration date to make sure i did not get a bad lot but it does not expire for several months i am writing amazon for a refund after my review it is too bad i enjoyed the majority of the meals ,0
these bars are pretty darned good which is to say better than i thought they would be and better than my first impression first impression upon opening a bar was um they look dark and gritty and not too tasty and ok they are are dark and a little gritty then again they are tasty too they enough to take the hunger away and i like the fact that they are organic a big plus overall i would buy them again much better tasting than a lot of the fiber bars you can find these actually have fruit taste to them and just enough to satisfy you until the next meal ,1
all of my children love this book my first grader got it for christmas and loves to read the rhymes she is proud that she can do it herself each month her teacher works on a month from the book with the class not that she reads independently yet my girls especially enjoy reading the month they were born and singing going once going twice going chicken soup with rice this book is a classic that i remember from my childhood i highly recommend it i just wish the book was a larger size it tends to get lost in the bookshelf among regular sized books ,1
quality meaty product keeps well over time and my twin poodles love them great price as well ,1
when it does come down to my mornings i always do enjoy a good cup of coffee to start my days off right but i have chosen to drink more ground coffee than instant these days but it has also been much harder finding the right kind of great tasting cup and that does definitely come well with maxwell house and the simple original roast blend the taste is definitely simple and not too string for most new coffee drinkers but elequent enough to get your mornings off to a great start with each and every savory cup while there are not many great brands of coffee that have shown that test of time maxwell house has been one that has not lost its shine i absolutely recommend this brand each and every time price b taste b overall b ,1
oh wow i can not say enough about this coffee it is the kind that sits on your tongue and makes your whole mouth happy i will order this over and over again the flavor is smoothe and delicious stars for me and if you knew me i do not give stars ,1
i started buying this in my quest to find a good value oriented everyday olive oil for cooking and have recently converted to a subscription delivery after replenishing a couple of times this olive oil is great for cooking and emulsions but it is a neutral flavor and not as crisp as fresh press but having said that i will point out that i am still buying this olive oil ,1
i have purchased a variety of dop tomatoes in the past typically i been disappointed i usually find that california products taste markedly better the dop tomatoes i have tried previously turned out to be mealy and tinny tasting these tomatoes on the other hand had a bright taste and a balance of sweetness and acidity that made a very good marinara i have not used up this shipment so i do not know if every can is as good as this lot but if so these strianese tomatoes some garlic a couple table spoons of olive oil a pinch of crushed red pepper salt and pepper are all that is necessary for happiness ,1
i moved to the us from the uk over years ago and lipton is tea was a huge let down i have managed to find reasonable black tea at asian food stores or in the specialty aisle at big supermarkets but nothing compares with yorkshire gold i grew up very close to harrogate so it is always a nostalgic moment when i reach into the box to grab a bag and see images of the yorkshire countryside ,1
i just started my daughter on this because of it is special healing powers my daughter has a type of brain cancer it is doing well so far it tastes great kind of like apple juice ,1
twinings lady grey has long been my favorite in the earl grey family of teas lighter with more citrus and floral tones it is great when you want the taste of earl grey but not as much heaviness the pack is a good price so definitely to be recommended a great loose leaf tea for tea parties too ,1
our dog hurt her neck and had to take pain pills a day so these were a godsend she does think they are treats and whined for more so i had to hide them so she could rest and get her mind off of them these are apiece so you can price them and buy larger quantities on here if you need them for everyday use i am relieved that there is such a product that dogs like so they can take their pills and capsules highly recommend these ,1
the product arrived just at the right time the label was confusing since it read oz when it was really half gallon ,1
this is the best way to administer medications to your cat and the price was the best around,1
nice flavor good addition to a vegetarian and or vegan diet good in beans soups and stews will definitely buy again highly recommend ,1
our deployed troops got these peanuts sent by the packages from home group in their care packages makes for good fill in the nooks and crannies and good eating ,1
unfortunately made in china i do not trust their manufacturing standards looking for an alternative ,0
of all the different coffees my wife and i have tried for our keurig this is the best we both like our coffee strong almost always brewing the smaller cup this is strong without being harsh goes down smoothly extra bold dark diamond also by green mountain is stronger and i have brewed the larger cup for it but it is harsh ,1
nutrageous bars are the best candy bar ever the secret is in the nuts they truly are loaded up with peanuts not peanuts chopped to a paste but real actual nuts that and the combination of chocolate and peanut butter is to die for the problem is you cannot find nutrageous anywhere anymore so glad to find them here ,1
have bought this vanilla from amazon for a number of years now i keep needing to buy new packs when the bottles disappear around people who taste this vanilla or anything made with it everyone raves about it i hope amazon continues to sell this product as i really do not want to use any other kind ,1
the shipment came though quickly and smoothly the product is what i expected and had ordered,1
i just had some apple slices and dipped into it for thefirst time i cannot tell this product from the real thing i just purchased two jars of it and will continue to do so it is terrific for those of us who watch our caloric intake and wish to remain thin and healthy ,1
my kitty really loves this product it is a little hard to find in stock in town so this was perfect i have a months supply for him ,1
for a quick carbohydrate side dish it is hard to beat these light weight dehydrated potatoes they are not the equivalent of fresh mashed but they come closer than most similar products for me the seasoning is right and they have good texture when prepared as instructed incidentally i heat two cups of water in the microwave and pour it into the potatoes in a bowl whip for a minute or so with a fork and they are ready ,1
this is one of the best flavored teas i have ever had the mango is just there without being overbearing yet you know its been flavored and since it is white tea you know it is good for you ,1
i will admit i was skeptical since this tea was sold as a at a pretty cheap price could not possibly be of good quality if they are going to sell bulk for cheap right especially since i was looking for an alternative to lupicia is apple black tea which i love but it gets costly just opening the box and smelling the apple scent was convincing enough the brewed tea has a strong but not overpowering ceylon taste with a slight sweetness of apple i can imagine if i mixed some sugar and refrigerated this it would make a really delicious iced tea too if you like apple black tea i highly recommend this one ,1
these are excellent tasting olives they came in one huge bag that i opened and stored in large glass containers and popped in the fridge i do not know how long they will stay fresh because they came with a small amount of liquid but at the rate they are eaten that should not matter ,1
loved this product for us who love peanut butter but not all the fat i add this to my smoothies in the morning ,1
these are probably one of my favorite snacks they do not sell them in my town so i have to stock up i actually think they are better than potato chips but i have never been a greasy chip fan ,1
there was a mixup in our order after calling the company we found out it was an honest mistake we were told to keep the product and were refunded our money the same day any company that stands behind what they sell is a in my book and will not hesitate to do business with them in the future ,1
i took cooking classes in thailand and have tried just about every panang curry paste sold in the united states if i do not have time to make my own curry paste this is my go to product it stores well for at least months in the fridge after opening and tastes great plus it does not have msg like some of the other canned curry pastes out there give it a try ,1
i have cats mandy corny and they love treats anytime i give them some they really went crazy over these new ones the past two days when i have had these in my hands i am the most important person in the world to them they love these treats i like the fact that these apparently tasty treats are also nutritious and help remove tartar my cats are sold they want more of these and they will get some more i have the bag on the desk as i am writing this and from the sound of them they know it gotta go the kittens await,1
these crackers are so tasty and crunchy hard to find in the store and the price is better on amanzon anyway glad i can get them here ,1
i think that is the only way to describe this coffee bitter i do not use creamer or sugar in my coffee but with this one i have to add something to offset the bitter taste ,0
this cashew chicken kit has very good flavor and is easy to make it does not include enough rice for my taste so i add another half cup before cooking it makes enough food for two adults ,1
i have been eating these bars for several years now there are no artficial ingredients and they are equal to eating two whole pears excellent for on the go travel they are wheat dairy nut and gluten free my kids take them and eat them before ball games and lunch darla,1
love this green tea supplement it is hard to find a green tea supplement that is decaffinated and yet also has a high egcg count per capsule this supplement has it thanks ,1
